日期,销量,浏览量,转化率,视频个数,直播个数,热推达人数,filename
20240407,1000~2500,39155,5%~10%,1,32,76,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240408,1000~2500,41539,0~5%,2,38,71,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240409,2500~5000,60596,5%~10%,1,32,70,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240410,1000~2500,32417,5%~10%,2,38,76,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240411,1000~2500,23199,5%~10%,1,39,67,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240412,1000~2500,21667,0~5%,1,26,53,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240413,1000~2500,17756,5%~10%,2,21,53,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240414,1000~2500,19978,5%~10%,1,25,49,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240415,2500~5000,41430,5%~10%,0,33,67,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240416,2500~5000,76352,5%~10%,2,46,75,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240417,1000~2500,23920,5%~10%,1,40,73,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240418,1000~2500,28268,5%~10%,1,37,66,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240419,750~1000,15000,5%~10%,1,26,57,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240420,750~1000,15983,5%~10%,1,37,60,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240421,1000~2500,26434,5%~10%,0,35,68,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240422,1000~2500,23753,5%~10%,1,40,65,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240423,1000~2500,18895,5%~10%,1,35,65,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240424,2500~5000,52041,5%~10%,2,20,71,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240425,2500~5000,59152,5%~10%,1,8,86,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240426,1000~2500,18050,5%~10%,2,9,64,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240427,1000~2500,19882,5%~10%,3,5,75,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240428,1000~2500,15737,5%~10%,2,14,66,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240429,1000~2500,50265,0~5%,3,14,57,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240430,5000~7500,107721,5%~10%,2,19,76,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240501,500~750,9202,5%~10%,1,6,47,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240502,250~500,9596,0~5%,2,11,71,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240503,500~750,12546,5%~10%,1,10,56,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240504,1000~2500,16965,5%~10%,1,11,67,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240505,1000~2500,30777,5%~10%,0,18,82,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240506,1w~2.5w,115482,10%~15%,1,27,70,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240507,1000~2500,30758,5%~10%,0,16,69,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240508,2500~5000,58693,5%~10%,1,22,68,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240509,1000~2500,29991,5%~10%,1,19,70,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240510,2500~5000,37511,5%~10%,0,20,76,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240511,1000~2500,23229,5%~10%,0,18,74,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240512,500~750,10419,5%~10%,1,11,51,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240513,2500~5000,41728,5%~10%,0,22,61,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240514,5000~7500,58090,5%~10%,0,23,74,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240515,1000~2500,42187,5%~10%,1,29,70,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240516,1000~2500,24316,5%~10%,0,20,56,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240517,1000~2500,18607,5%~10%,0,21,45,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240518,1000~2500,29401,5%~10%,0,11,31,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240519,2500~5000,38645,10%~15%,0,16,39,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240520,1000~2500,20742,5%~10%,0,19,55,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240521,1000~2500,17684,10%~15%,0,20,63,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240522,1000~2500,20141,5%~10%,0,16,57,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240523,1000~2500,21964,10%~15%,0,15,58,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240524,2500~5000,57232,5%~10%,0,21,62,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240525,1000~2500,21711,5%~10%,0,20,48,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240526,1000~2500,18104,5%~10%,0,4,40,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240527,1000~2500,30385,5%~10%,0,1,51,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240528,1000~2500,18518,5%~10%,0,0,53,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240529,1000~2500,24481,5%~10%,0,0,48,达多多_商品总体销量历史_臭宝柳州螺蛳粉爆辣重辣爆汁爆爆浓汤大片腐竹螺蛳粉8袋组合A06
20240301,1w~2.5w,111259,5%~10%,522,869,66729,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240302,7500~1w,101351,5%~10%,565,847,55473,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240303,1w~2.5w,126187,5%~10%,570,844,60913,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240304,1w~2.5w,142066,5%~10%,562,914,59449,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240305,1w~2.5w,154409,5%~10%,590,963,73438,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240306,1w~2.5w,130158,5%~10%,541,995,77027,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240307,1w~2.5w,135616,5%~10%,607,1027,63023,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240308,7500~1w,83902,5%~10%,566,969,74109,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240309,7500~1w,91192,5%~10%,612,847,66278,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240310,1w~2.5w,105695,5%~10%,577,866,72301,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240311,1w~2.5w,117537,5%~10%,589,976,73559,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240312,1w~2.5w,115169,5%~10%,599,1021,80265,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240313,1w~2.5w,142566,5%~10%,602,1007,69466,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240314,1w~2.5w,117879,5%~10%,645,1004,50596,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240315,7500~1w,92648,5%~10%,637,915,54917,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240316,7500~1w,77114,5%~10%,620,899,55874,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240317,7500~1w,90027,5%~10%,611,867,42099,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240318,7500~1w,98562,5%~10%,611,935,46798,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240319,7500~1w,84975,5%~10%,582,990,34396,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240320,7500~1w,80255,5%~10%,560,958,44989,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240321,5000~7500,73263,5%~10%,567,916,48790,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240322,5000~7500,65373,5%~10%,545,855,36406,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240323,5000~7500,65512,5%~10%,565,827,31533,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240324,5000~7500,64319,5%~10%,568,808,31935,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240325,7500~1w,86074,5%~10%,548,952,25860,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240326,7500~1w,80854,5%~10%,561,973,33598,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240327,7500~1w,88909,5%~10%,557,875,36391,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240328,5000~7500,73673,10%~15%,553,888,24999,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240329,5000~7500,60686,5%~10%,530,854,21118,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240330,5000~7500,65272,5%~10%,523,824,27202,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240331,5000~7500,60399,5%~10%,511,810,27126,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240401,5000~7500,72352,5%~10%,517,888,25881,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240402,7500~1w,96650,5%~10%,491,910,18323,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240403,5000~7500,54555,10%~15%,530,900,20686,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240404,5000~7500,56106,5%~10%,488,683,21259,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240405,5000~7500,56199,5%~10%,500,792,16644,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240406,5000~7500,58192,5%~10%,442,797,12284,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240407,7500~1w,74678,10%~15%,456,924,24776,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240408,5000~7500,68994,5%~10%,460,954,26833,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240409,5000~7500,61671,10%~15%,493,968,23984,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240410,5000~7500,69544,10%~15%,457,946,28754,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240411,5000~7500,59558,10%~15%,456,950,15699,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240412,2500~5000,45803,10%~15%,467,947,14980,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240413,5000~7500,52699,5%~10%,439,873,21435,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240414,7500~1w,96542,5%~10%,442,804,27716,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240415,7500~1w,106089,5%~10%,387,875,22749,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240416,7500~1w,97211,5%~10%,446,902,18048,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240417,5000~7500,74628,5%~10%,405,801,22805,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240418,5000~7500,86732,5%~10%,434,841,29693,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240419,5000~7500,62230,5%~10%,424,830,30774,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240420,2500~5000,42581,10%~15%,436,732,15740,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240421,5000~7500,85992,5%~10%,432,751,11023,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240422,5000~7500,81394,5%~10%,427,921,9686,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240423,5000~7500,78722,5%~10%,215,915,7899,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240424,5000~7500,73931,5%~10%,426,272,17729,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240425,7500~1w,88160,5%~10%,413,13,15017,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
20240426,5000~7500,77274,5%~10%,404,32,21411,达多多_商品总体销量历史_臭宝柳州螺蛳粉酸爽鲜香爆辣大片腐竹酸辣螺蛳粉乐享版组合5袋A03
